timestamp,temperature_2m,relativehumidity_2m,precipitation,pressure_msl,windspeed_10m,winddirection_10m,boundary_layer_height,shortwave_radiation_sum,hour_of_day,day_of_week,month_of_year,is_weekend,co,no,no2,nox,o3,pm10,pm25,so2,pm25_prediction,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h
2024-01-01 23:00:00-08:00,7.003,82.07675,0.0,1020.9,7.172949,17.52567,490.0,11.39,23,0,1,False,0.6,0.0052,0.0271,0.0322,0.003,22.0,15.8,0.0003,20.2,9.7,7.9,6.7,39.6
2024-01-02 00:00:00-08:00,6.6029997,82.31338,0.0,1021.3,6.725354,15.524177,490.0,11.13,0,1,1,False,0.8,0.0186999999999999,0.028,0.0466,0.0,25.0,19.0,0.0001,22.2,17.0,9.0,6.9,48.4
2024-01-02 01:00:00-08:00,6.3529997,82.28105,0.0,1021.8,6.6185193,22.380184,490.0,11.13,1,1,1,False,0.6,0.0121999999999999,0.0249,0.0371,0.0,17.0,12.6,0.0,23.2,16.4,6.4,6.6,55.2
2024-01-02 02:00:00-08:00,7.2029996,75.72502,0.0,1022.0,9.793059,36.027473,490.0,11.13,2,1,1,False,0.7,0.0155,0.0252,0.0406,0.0,20.0,16.0,0.0,24.1,15.8,9.7,4.0,52.8
2024-01-02 03:00:00-08:00,7.2029996,75.45796,0.0,1021.8,8.404285,43.26433,490.0,11.13,3,1,1,False,0.6,0.0119,0.0238,0.0356,0.0,17.0,10.7,0.0001,23.6,19.0,17.0,2.8,32.9
2024-01-02 04:00:00-08:00,8.853001,62.833374,0.0,1021.8,5.6002855,44.999897,490.0,11.13,4,1,1,False,0.6,0.0261,0.024,0.0499,0.0,14.0,12.9,0.0001,18.0,12.6,16.4,5.9,30.5
2024-01-02 05:00:00-08:00,11.953,51.463287,0.0,1022.1,4.3349743,85.23644,490.0,11.13,5,1,1,False,0.6,0.0386,0.025,0.0635,0.0,12.0,14.1,0.0001,13.8,16.0,15.8,7.9,25.1
2024-01-02 06:00:00-08:00,7.6029997,73.165436,0.0,1023.0,9.021574,61.389645,490.0,11.13,6,1,1,False,0.7,0.039,0.0243999999999999,0.0633,0.0,15.0,12.1,0.0001,14.8,10.7,19.0,9.0,21.7
2024-01-02 07:00:00-08:00,7.753,70.14939,0.0,1023.7,11.246759,50.194473,490.0,11.13,7,1,1,False,0.8,0.0482999999999999,0.0266,0.0747999999999999,0.0,16.0,9.5,0.0002,12.4,12.9,12.6,6.4,23.1
2024-01-02 08:00:00-08:00,9.853001,66.256584,0.0,1023.9,11.592895,64.23073,490.0,11.13,8,1,1,False,1.0,0.0705,0.0287,0.0991,0.001,21.0,13.8,0.0003,11.6,14.1,16.0,9.7,17.8
2024-01-02 09:00:00-08:00,12.303,64.74327,0.0,1024.4,9.0645685,83.15732,490.0,11.13,9,1,1,False,1.0,0.0713,0.0308,0.1018,0.002,27.0,15.1,0.0004,11.4,12.1,10.7,17.0,14.1
2024-01-02 10:00:00-08:00,14.553,59.70043,0.0,1024.9,9.0645685,96.84268,490.0,11.13,10,1,1,False,0.5,0.0273,0.023,0.0502,0.013,20.0,10.2,0.0002,7.9,9.5,12.9,16.4,10.2
2024-01-02 11:00:00-08:00,15.553,65.901535,0.0,1024.5,8.373386,115.46331,490.0,11.13,11,1,1,False,0.3,0.0118,0.0159,0.0276,0.023,18.0,8.5,0.0001,3.7,13.8,14.1,15.8,6.7
2024-01-02 12:00:00-08:00,16.303,68.078636,0.0,1023.7,7.653705,131.18582,490.0,11.13,12,1,1,False,0.3,0.0039,0.0103,0.0141999999999999,0.029,14.0,7.9,0.0001,2.2,15.1,12.1,19.0,6.9
2024-01-02 13:00:00-08:00,16.753,68.85285,0.0,1023.1,5.495161,148.39255,490.0,11.13,13,1,1,False,0.3,0.0045,0.0126,0.0171,0.03,21.0,6.2,0.0001,4.7,10.2,9.5,12.6,6.6
2024-01-02 14:00:00-08:00,16.953001,69.81126,0.0,1022.4,6.489992,146.3099,490.0,11.13,14,1,1,False,0.2,0.0037,0.0148,0.0185,0.032,20.0,8.3,0.0002,4.2,8.5,13.8,16.0,4.0
2024-01-02 15:00:00-08:00,16.953001,69.580635,0.0,1022.0,6.439876,153.43501,490.0,11.13,15,1,1,False,0.3,0.0032,0.0149,0.0181,0.034,21.0,9.3,0.0002,1.8,7.9,15.1,10.7,2.8
2024-01-02 16:00:00-08:00,16.503,73.75771,0.0,1022.2,5.771239,183.57626,490.0,11.13,16,1,1,False,0.4,0.0023,0.0153,0.0176,0.032,25.0,11.4,0.0004,4.2,6.2,10.2,12.9,5.9
2024-01-02 17:00:00-08:00,14.053,87.4657,0.0,1021.6,8.714677,218.2902,490.0,11.13,17,1,1,False,0.4,0.0008,0.0149,0.0157,0.03,24.0,11.7,0.0003,2.3,8.3,8.5,14.1,7.9
2024-01-02 18:00:00-08:00,12.853001,93.02804,0.0,1022.2,7.9932966,234.16226,490.0,11.13,18,1,1,False,0.4,0.0004,0.0175,0.0179,0.027,26.0,17.1,0.0001,2.5,9.3,7.9,12.1,9.0
2024-01-02 19:00:00-08:00,12.103001,93.29743,0.0,1022.6,4.3498964,294.44394,490.0,11.13,19,1,1,False,0.4,0.0006,0.0193,0.0198999999999999,0.024,25.0,10.9,0.0001,4.0,11.4,6.2,9.5,6.4
2024-01-02 20:00:00-08:00,12.603001,91.18605,0.0,1022.4,3.6,53.13002,490.0,11.13,20,1,1,False,0.6,0.0050999999999999,0.0293,0.0344,0.01,30.0,17.3,0.0001,4.0,11.7,8.3,13.8,9.7
2024-01-02 21:00:00-08:00,12.453,90.87412,0.0,1022.8,1.835647,78.6901,490.0,11.13,21,1,1,False,0.8,0.0179,0.0356,0.0533999999999999,0.001,30.0,18.3,0.0001,4.5,17.1,9.3,15.1,17.0
2024-01-02 22:00:00-08:00,12.203,92.378746,0.0,1023.1,2.1897945,80.53775,490.0,11.13,22,1,1,False,0.9,0.0143,0.0327,0.047,0.001,28.0,21.4,0.0,3.8,10.9,11.4,10.2,16.4
2024-01-02 23:00:00-08:00,9.403,98.001335,0.0,1022.7,6.87779,83.99109,490.0,11.13,23,1,1,False,1.0,0.0349,0.0336,0.0683,0.0,35.0,20.2,0.0004,4.9,17.3,11.7,8.5,15.8
2024-01-03 00:00:00-08:00,8.253,97.65054,0.0,1022.7,7.8625183,74.054535,490.0,10.18,0,2,1,False,1.0,0.0339,0.0296,0.0633,0.0,35.0,22.2,0.0002,6.6,18.3,17.1,7.9,19.0
2024-01-03 01:00:00-08:00,8.503,93.428925,0.0,1022.3,6.439876,63.435013,490.0,10.18,1,2,1,False,0.9,0.0458999999999999,0.0256,0.0714,0.0,26.0,23.2,0.0002,4.2,21.4,10.9,6.2,12.6
2024-01-03 02:00:00-08:00,8.503,92.161446,0.0,1021.8,7.628263,109.290146,490.0,10.18,2,2,1,False,0.8,0.0271,0.0243999999999999,0.0514,0.0,32.0,24.1,0.0001,3.0,20.2,17.3,8.3,16.0
2024-01-03 03:00:00-08:00,8.753,94.07986,0.1,1021.2,6.763786,115.20109,490.0,10.18,3,2,1,False,0.6,0.0186,0.0238999999999999,0.0425,0.0,28.0,23.6,0.0002,4.7,22.2,18.3,9.3,10.7
2024-01-03 04:00:00-08:00,9.753,88.25658,0.8,1020.3,6.2145634,100.00792,490.0,10.18,4,2,1,False,0.5,0.0052,0.0223,0.0275,0.002,28.0,18.0,0.0001,4.2,23.2,21.4,11.4,12.9
2024-01-03 05:00:00-08:00,9.953,83.30618,1.3,1019.8,7.145796,40.9143,490.0,10.18,5,2,1,False,0.3,0.0039,0.0184,0.0223,0.005,21.0,13.8,0.0,3.2,24.1,20.2,11.7,14.1
2024-01-03 06:00:00-08:00,10.053,84.75218,1.9,1019.4,10.630672,61.69934,490.0,10.18,6,2,1,False,0.4,0.0172,0.0264,0.0436,0.0,19.0,14.8,0.0,6.4,23.6,22.2,17.1,12.1
2024-01-03 07:00:00-08:00,9.803,87.66263,1.5,1019.3,8.699793,65.55606,490.0,10.18,7,2,1,False,0.5,0.0135,0.0303,0.0437,0.0,14.0,12.4,0.0,5.2,18.0,23.2,10.9,9.5
2024-01-03 08:00:00-08:00,10.353001,87.12037,0.1,1019.2,7.42159,50.906155,490.0,10.18,8,2,1,False,0.5,0.0173,0.0294,0.0467,0.002,11.0,11.6,0.0,5.2,13.8,24.1,17.3,13.8
2024-01-03 09:00:00-08:00,11.503,82.92992,0.1,1019.3,3.671294,11.3098955,490.0,10.18,9,2,1,False,0.4,0.0079,0.0195,0.0273999999999999,0.016,8.0,11.4,0.0,6.2,14.8,23.6,18.3,15.1
2024-01-03 10:00:00-08:00,12.703,80.87743,0.0,1019.2,8.654987,315.0001,490.0,10.18,10,2,1,False,0.3,0.0045,0.0118,0.0162,0.025,8.0,7.9,0.0,5.2,12.4,18.0,21.4,10.2
2024-01-03 11:00:00-08:00,14.303,67.89619,0.0,1018.3,10.787993,295.7099,490.0,10.18,11,2,1,False,0.2,0.0022,0.0059,0.0081999999999999,0.032,6.0,3.7,0.0,5.2,11.6,13.8,20.2,8.5
2024-01-03 12:00:00-08:00,15.403,52.395844,0.0,1017.1,13.207634,287.44727,490.0,10.18,12,2,1,False,0.2,0.0015,0.004,0.0055,0.036,5.0,2.2,0.0,9.0,11.4,14.8,22.2,7.9
2024-01-03 13:00:00-08:00,15.453,56.342033,0.0,1016.1,14.113653,275.85593,490.0,10.18,13,2,1,False,0.2,0.0014,0.0042,0.0056,0.036,3.0,4.7,0.0,6.4,7.9,12.4,23.2,6.2
2024-01-03 14:00:00-08:00,15.8029995,54.529064,0.0,1015.4,13.441071,277.69595,490.0,10.18,14,2,1,False,0.1,0.0005,0.0032,0.0037,0.038,9.0,4.2,0.0,2.8,3.7,11.6,24.1,8.3
2024-01-03 15:00:00-08:00,15.703,53.02205,0.0,1015.2,15.281989,285.0184,490.0,10.18,15,2,1,False,0.2,0.001,0.0049,0.0059,0.036,11.0,1.8,0.0,7.4,2.2,11.4,23.6,9.3
2024-01-03 16:00:00-08:00,14.703,61.394573,0.0,1015.9,10.137692,286.50443,490.0,10.18,16,2,1,False,0.2,0.0008,0.0070999999999999,0.0079,0.034,16.0,4.2,0.0,8.0,4.7,7.9,18.0,11.4
2024-01-03 17:00:00-08:00,12.853001,65.76438,0.0,1016.2,14.904173,322.85324,490.0,10.18,17,2,1,False,0.3,0.001,0.0085,0.0094,0.032,5.0,2.3,0.0,7.1,4.2,3.7,13.8,11.7
2024-01-03 18:00:00-08:00,11.853001,55.21853,0.0,1016.5,16.965895,342.7184,490.0,10.18,18,2,1,False,0.3,0.0005,0.0118,0.0123,0.028,10.0,2.5,0.0,5.4,1.8,2.2,14.8,17.1
2024-01-03 19:00:00-08:00,11.253,55.2569,0.0,1016.9,19.386591,344.93146,490.0,10.18,19,2,1,False,0.2,0.0004,0.0060999999999999,0.0065,0.036,12.0,4.0,0.0,6.2,4.2,4.7,12.4,10.9
2024-01-03 20:00:00-08:00,10.553,60.399544,0.0,1017.2,14.512064,330.25522,490.0,10.18,20,2,1,False,0.2,0.0004,0.0036,0.0040999999999999,0.038,9.0,4.0,0.0,11.4,2.3,4.2,11.6,17.3
2024-01-03 21:00:00-08:00,10.503,60.601074,0.0,1017.7,15.546833,312.18436,490.0,10.18,21,2,1,False,0.2,0.0001,0.0024,0.0025,0.038,8.0,4.5,0.0,17.3,2.5,1.8,11.4,18.3
2024-01-03 22:00:00-08:00,10.453,58.27392,0.0,1017.7,18.864824,311.90585,490.0,10.18,22,2,1,False,0.2,0.0001,0.0038,0.004,0.035,4.0,3.8,0.0,10.5,4.0,4.2,7.9,21.4
2024-01-03 23:00:00-08:00,9.703,62.587795,0.0,1017.7,14.33234,295.27768,490.0,10.18,23,2,1,False,0.2,0.0,0.0042,0.0042,0.035,2.0,4.9,0.0,12.9,4.0,2.3,3.7,20.2
2024-01-04 00:00:00-08:00,8.403,68.561844,0.0,1018.0,10.703569,312.27362,490.0,10.09,0,3,1,False,0.3,0.0003,0.0083,0.0086,0.03,4.0,6.6,0.0,11.5,4.5,2.5,2.2,22.2
2024-01-04 01:00:00-08:00,8.003,67.75239,0.0,1018.2,14.386494,328.2986,490.0,10.09,1,3,1,False,0.2,0.0002,0.0052,0.0054,0.032,4.0,4.2,0.0,7.8,3.8,4.0,4.7,23.2
2024-01-04 02:00:00-08:00,7.6029997,69.12919,0.0,1018.6,18.057508,336.5014,490.0,10.09,2,3,1,False,0.2,0.0,0.0029,0.003,0.035,3.0,3.0,0.0,5.7,4.9,4.0,4.2,24.1
2024-01-04 03:00:00-08:00,7.6029997,68.151474,0.0,1018.3,16.299694,329.47037,490.0,10.09,3,3,1,False,0.1,0.0003,0.0031,0.0034,0.036,2.0,4.7,0.0,11.7,6.6,4.5,1.8,23.6
2024-01-04 04:00:00-08:00,6.9529996,72.013565,0.0,1018.4,10.144082,332.52567,490.0,10.09,4,3,1,False,0.2,0.0,0.0014,0.0014,0.038,3.0,4.2,0.0,9.5,4.2,3.8,4.2,18.0
2024-01-04 05:00:00-08:00,7.2029996,74.39803,0.0,1018.3,9.339208,332.44727,490.0,10.09,5,3,1,False,0.4,0.0121,0.0305,0.0425,0.008,7.0,3.2,0.0,7.7,3.0,4.9,2.3,13.8
2024-01-04 06:00:00-08:00,6.2029996,75.55453,0.0,1019.2,9.028754,23.498587,490.0,10.09,6,3,1,False,0.5,0.0141999999999999,0.0261999999999999,0.0404,0.012,7.0,6.4,0.0,5.9,4.7,6.6,2.5,14.8
2024-01-04 07:00:00-08:00,5.4529996,77.06256,0.0,1020.0,9.0,53.13002,490.0,10.09,7,3,1,False,0.3,0.003,0.0132,0.0162,0.025,6.0,5.2,0.0,7.4,4.2,4.2,4.0,12.4
2024-01-04 08:00:00-08:00,6.9529996,72.78624,0.0,1020.4,8.557102,67.75093,490.0,10.09,8,3,1,False,0.4,0.0128,0.0285,0.0412999999999999,0.006,7.0,5.2,0.0,9.2,3.2,3.0,4.0,11.6
2024-01-04 09:00:00-08:00,9.603001,67.851425,0.0,1021.2,5.937272,75.96373,490.0,10.09,9,3,1,False,0.4,0.0155,0.0248,0.0402999999999999,0.01,16.0,6.2,0.0,10.7,6.4,4.7,4.5,11.4
2024-01-04 10:00:00-08:00,11.253,63.39176,0.0,1021.6,9.693296,111.801476,490.0,10.09,10,3,1,False,0.4,0.0133,0.0259,0.0392,0.011,16.0,5.2,0.0,9.5,5.2,4.2,3.8,7.9
2024-01-04 11:00:00-08:00,12.003,56.240555,0.0,1021.5,7.5942082,121.42952,490.0,10.09,11,3,1,False,0.3,0.0053,0.0171,0.0224,0.018,9.0,5.2,0.0,8.6,5.2,3.2,4.9,3.7
2024-01-04 12:00:00-08:00,12.903,51.176712,0.0,1021.0,3.319036,77.4712,490.0,10.09,12,3,1,False,0.3,0.0040999999999999,0.0119,0.016,0.024,15.0,9.0,0.0,6.2,6.2,6.4,6.6,2.2
2024-01-04 13:00:00-08:00,14.153,48.530334,0.0,1020.3,2.3051248,141.34016,490.0,10.09,13,3,1,False,0.3,0.0037,0.0103,0.0141,0.029,7.0,6.4,0.0,5.5,5.2,5.2,4.2,4.7
2024-01-04 14:00:00-08:00,14.953,51.195736,0.0,1019.6,8.699793,155.55606,490.0,10.09,14,3,1,False,0.2,0.0036,0.0075,0.0111,0.035,7.0,2.8,0.0,6.9,5.2,5.2,3.0,4.2
2024-01-04 15:00:00-08:00,14.753,52.769466,0.0,1019.5,10.464797,139.18501,490.0,10.09,15,3,1,False,0.2,0.0021,0.0079,0.01,0.034,9.0,7.4,0.0,11.7,9.0,6.2,4.7,1.8
2024-01-04 16:00:00-08:00,13.903,59.337154,0.0,1019.8,8.089993,110.854546,490.0,10.09,16,3,1,False,0.3,0.0040999999999999,0.0155,0.0196,0.028,10.0,8.0,0.0,11.7,6.4,5.2,4.2,4.2
2024-01-04 17:00:00-08:00,11.853001,75.46129,0.0,1019.7,8.14587,135.0001,490.0,10.09,17,3,1,False,0.3,0.001,0.0119,0.013,0.027,11.0,7.1,0.0,10.0,2.8,5.2,3.2,2.3
2024-01-04 18:00:00-08:00,13.353001,60.236004,0.0,1020.2,3.6,90.0,490.0,10.09,18,3,1,False,0.4,0.0049,0.0245,0.0294,0.012,11.0,5.4,0.0,10.3,7.4,9.0,6.4,2.5
2024-01-04 19:00:00-08:00,8.953,79.80664,0.0,1020.4,7.9036193,59.93151,490.0,10.09,19,3,1,False,0.7,0.0206,0.0331,0.0535,0.002,16.0,6.2,0.0001,13.4,8.0,6.4,5.2,4.0
2024-01-04 20:00:00-08:00,7.9029994,78.00108,0.0,1020.7,8.891343,58.240574,490.0,10.09,20,3,1,False,0.9,0.0301999999999999,0.0339,0.0639,0.001,23.0,11.4,0.0001,13.4,7.1,2.8,5.2,4.0
2024-01-04 21:00:00-08:00,7.303,73.36963,0.0,1021.5,9.504273,24.623547,490.0,10.09,21,3,1,False,0.9,0.019,0.0326,0.0515,0.0,17.0,17.3,0.0001,14.4,5.4,7.4,6.2,4.5
2024-01-04 22:00:00-08:00,6.553,74.01848,0.0,1021.9,8.647496,2.385899,490.0,10.09,22,3,1,False,0.8,0.0208,0.0313,0.0521,0.0,24.0,10.5,0.0001,18.1,6.2,8.0,5.2,3.8
2024-01-04 23:00:00-08:00,6.003,74.44951,0.0,1021.8,9.0,16.26028,490.0,10.09,23,3,1,False,0.7,0.0153,0.0315,0.0467,0.0,23.0,12.9,0.0002,16.9,11.4,7.1,5.2,4.9
2024-01-05 00:00:00-08:00,5.553,77.07883,0.0,1021.7,8.089993,20.854538,490.0,10.67,0,4,1,False,0.7,0.0211,0.0308999999999999,0.0519,0.0,21.0,11.5,0.0001,14.7,17.3,5.4,9.0,6.6
2024-01-05 01:00:00-08:00,5.8529997,74.95693,0.0,1021.5,7.7043357,37.405437,490.0,10.67,1,4,1,False,0.6,0.0161,0.0289,0.0448999999999999,0.0,14.0,7.8,0.0001,17.6,10.5,6.2,6.4,4.2
2024-01-05 02:00:00-08:00,6.4529996,68.152435,0.0,1021.2,7.2,53.13002,490.0,10.67,2,4,1,False,0.6,0.0207,0.0273,0.048,0.0,14.0,5.7,0.0001,14.9,12.9,11.4,2.8,3.0
2024-01-05 03:00:00-08:00,6.053,68.80785,0.0,1021.4,7.968939,18.435053,490.0,10.67,3,4,1,False,0.6,0.0257,0.0265,0.0521,0.0,16.0,11.7,0.0001,12.2,11.5,17.3,7.4,4.7
2024-01-05 04:00:00-08:00,6.2029996,68.345215,0.0,1021.1,9.504273,24.623547,490.0,10.67,4,4,1,False,0.5,0.0207,0.0265,0.0471,0.0,17.0,9.5,0.0001,10.7,7.8,10.5,8.0,4.2
2024-01-05 05:00:00-08:00,10.803,46.56229,0.0,1020.6,3.319036,49.398785,490.0,10.67,5,4,1,False,0.5,0.0238,0.0261999999999999,0.0499,0.0,12.0,7.7,0.0001,12.9,5.7,12.9,7.1,3.2
2024-01-05 06:00:00-08:00,8.453,59.45437,0.0,1020.8,5.315336,61.69934,490.0,10.67,6,4,1,False,0.7,0.0412999999999999,0.0283999999999999,0.0695,0.0,16.0,5.9,0.0001,10.0,11.7,11.5,5.4,6.4
2024-01-05 07:00:00-08:00,8.053,60.433727,0.0,1021.8,6.1305785,40.236294,490.0,10.67,7,4,1,False,0.7,0.0482999999999999,0.0293,0.0774,0.0,12.0,7.4,0.0002,7.4,9.5,7.8,6.2,5.2
2024-01-05 08:00:00-08:00,9.403,63.18598,0.0,1022.0,7.5685663,64.65388,490.0,10.67,8,4,1,False,0.7,0.0538,0.0305,0.0841,0.001,21.0,9.2,0.0003,10.9,7.7,5.7,11.4,5.2
2024-01-05 09:00:00-08:00,11.303,57.871998,0.0,1022.4,6.489992,56.3099,490.0,10.67,9,4,1,False,0.9,0.0713,0.0322999999999999,0.1034,0.001,25.0,10.7,0.0003,11.2,5.9,11.7,17.3,6.2
2024-01-05 10:00:00-08:00,12.153,56.676476,0.0,1022.8,5.8603754,42.510403,490.0,10.67,10,4,1,False,0.7,0.0462,0.0312,0.0770999999999999,0.004,18.0,9.5,0.0003,9.2,7.4,9.5,10.5,5.2
2024-01-05 11:00:00-08:00,13.803,53.44202,0.0,1022.3,5.506941,78.6901,490.0,10.67,11,4,1,False,0.5,0.026,0.0269,0.0526,0.008,23.0,8.6,0.0001,8.5,9.2,7.7,12.9,5.2
2024-01-05 12:00:00-08:00,14.603001,49.51672,0.0,1021.3,1.9386592,111.801476,490.0,10.67,12,4,1,False,0.3,0.0070999999999999,0.0138,0.0209,0.024,13.0,6.2,0.0001,7.9,10.7,5.9,11.5,9.0
2024-01-05 13:00:00-08:00,15.103001,48.79438,0.0,1020.3,5.8048253,150.2552,490.0,10.67,13,4,1,False,0.3,0.0046,0.0115,0.0161,0.029,10.0,5.5,0.0001,7.4,9.5,7.4,7.8,6.4
2024-01-05 14:00:00-08:00,15.303,46.84007,0.0,1019.2,2.2768397,198.43504,490.0,10.67,14,4,1,False,0.3,0.0047,0.0141999999999999,0.0189,0.029,10.0,6.9,0.0001,16.3,8.6,9.2,5.7,2.8
2024-01-05 15:00:00-08:00,15.703,47.613518,0.0,1019.5,6.763786,334.79892,490.0,10.67,15,4,1,False,0.3,0.0047,0.0174,0.0221,0.028,15.0,11.7,0.0001,12.2,6.2,10.7,11.7,7.4
2024-01-05 16:00:00-08:00,14.903,59.785305,0.0,1019.8,4.379589,350.53775,490.0,10.67,16,4,1,False,0.4,0.0038,0.0191,0.0229,0.027,22.0,11.7,0.0002,9.8,5.5,9.5,9.5,8.0
2024-01-05 17:00:00-08:00,13.753,63.742973,0.0,1018.8,5.2416787,285.94547,490.0,10.67,17,4,1,False,0.4,0.0017,0.0198999999999999,0.0216,0.024,23.0,10.0,0.0002,13.4,6.9,8.6,7.7,7.1
2024-01-05 18:00:00-08:00,11.553,76.70861,0.0,1019.3,6.297428,300.96368,490.0,10.67,18,4,1,False,0.6,0.0014,0.0295,0.0308999999999999,0.012,30.0,10.3,0.0001,10.8,11.7,6.2,5.9,5.4
2024-01-05 19:00:00-08:00,8.853001,84.61771,0.0,1019.8,7.342588,11.3098955,490.0,10.67,19,4,1,False,0.6,0.0015,0.033,0.0345,0.009,28.0,13.4,0.0001,7.4,11.7,5.5,7.4,6.2
2024-01-05 20:00:00-08:00,7.3529997,78.1897,0.0,1020.4,8.209263,15.255177,490.0,10.67,20,4,1,False,0.6,0.0050999999999999,0.0305,0.0355,0.008,28.0,13.4,0.0,12.4,10.0,6.9,9.2,11.4
2024-01-05 21:00:00-08:00,6.553,71.68052,0.0,1020.7,10.703569,19.653913,490.0,10.67,21,4,1,False,0.8,0.0128,0.0355,0.0482,0.001,27.0,14.4,0.0,13.2,10.3,11.7,10.7,17.3
2024-01-05 22:00:00-08:00,5.7029996,76.82863,0.0,1021.0,9.565437,19.798973,490.0,10.67,22,4,1,False,0.9,0.0197,0.0336,0.0532,0.001,27.0,18.1,0.0001,13.7,13.4,11.7,9.5,10.5
2024-01-05 23:00:00-08:00,5.2029996,78.692764,0.0,1021.3,9.449572,40.364468,490.0,10.67,23,4,1,False,0.8,0.0188,0.0326,0.0513,0.0,26.0,16.9,0.0003,10.3,13.4,10.0,8.6,12.9
2024-01-06 00:00:00-08:00,4.753,78.34228,0.0,1021.2,9.178235,25.559923,490.0,11.75,0,5,1,True,0.8,0.0273,0.0335,0.0607,0.0,28.0,14.7,0.0002,11.0,14.4,10.3,6.2,11.5
2024-01-06 01:00:00-08:00,4.153,77.967094,0.0,1021.1,8.891344,21.370695,490.0,11.75,1,5,1,True,0.7,0.019,0.0298,0.0487,0.0,22.0,17.6,0.0001,9.3,18.1,13.4,5.5,7.8
2024-01-06 02:00:00-08:00,3.703,77.61426,0.0,1021.2,8.427383,19.983198,490.0,11.75,2,5,1,True,0.7,0.014,0.0275,0.0414,0.0,19.0,14.9,0.0,5.5,16.9,13.4,6.9,5.7
2024-01-06 03:00:00-08:00,3.353,76.16084,0.0,1021.0,7.289445,32.905247,490.0,11.75,3,5,1,True,0.6,0.0232,0.0277,0.0508,0.0,18.0,12.2,0.0002,3.8,14.7,14.4,11.7,11.7
2024-01-06 04:00:00-08:00,3.503,71.86806,0.0,1020.8,8.0899935,32.275623,490.0,11.75,4,5,1,True,0.6,0.0368999999999999,0.0278999999999999,0.0647,0.0,16.0,10.7,0.0002,2.1,17.6,18.1,11.7,9.5
2024-01-06 05:00:00-08:00,4.403,69.97588,0.0,1021.0,7.8625183,15.945477,490.0,11.75,5,5,1,True,0.5,0.0329,0.027,0.0598,0.0,12.0,12.9,0.0001,4.3,14.9,16.9,10.0,7.7
2024-01-06 06:00:00-08:00,7.553,47.17627,0.0,1021.6,5.0911684,8.130019,490.0,11.75,6,5,1,True,0.5,0.0382999999999999,0.0297,0.0678,0.0,12.0,10.0,0.0001,4.3,12.2,14.7,10.3,5.9
2024-01-06 07:00:00-08:00,7.053,49.915936,0.0,1021.9,5.815978,21.801476,490.0,11.75,7,5,1,True,0.7,0.0409,0.0278999999999999,0.0687,0.0,13.0,7.4,0.0001,4.0,10.7,17.6,13.4,7.4
2024-01-06 08:00:00-08:00,7.803,57.807873,0.0,1021.9,8.209263,52.124958,490.0,11.75,8,5,1,True,0.9,0.0719,0.0303,0.1019,0.001,14.0,10.9,0.0003,3.3,12.9,14.9,13.4,9.2
2024-01-06 09:00:00-08:00,11.253,52.010315,0.0,1022.1,6.489992,70.559875,490.0,11.75,9,5,1,True,0.9,0.0809,0.0322999999999999,0.113,0.002,23.0,11.2,0.0005,2.3,10.0,12.2,14.4,10.7
2024-01-06 10:00:00-08:00,13.653,48.734367,0.0,1022.0,8.049845,100.30479,490.0,11.75,10,5,1,True,0.4,0.0247,0.0211,0.0457,0.015,19.0,9.2,0.0002,4.3,7.4,10.7,18.1,9.5
2024-01-06 11:00:00-08:00,15.203,44.71722,0.0,1021.1,9.504273,114.62355,490.0,11.75,11,5,1,True,0.2,0.009,0.0149,0.0238999999999999,0.023,20.0,8.5,0.0,6.5,10.9,12.9,16.9,8.6
2024-01-06 12:00:00-08:00,16.203001,42.993767,0.0,1020.2,8.913181,136.63654,490.0,11.75,12,5,1,True,0.3,0.0048,0.0118,0.0166,0.029,13.0,7.9,0.0001,5.5,11.2,10.0,14.7,6.2
2024-01-06 13:00:00-08:00,16.453001,54.139545,0.0,1019.3,7.754637,158.19853,490.0,11.75,13,5,1,True,0.3,0.005,0.0139,0.019,0.029,17.0,7.4,0.0002,1.8,9.2,7.4,17.6,5.5
2024-01-06 14:00:00-08:00,16.553,67.004295,0.0,1018.5,9.255571,166.50426,490.0,11.75,14,5,1,True,0.3,0.004,0.0156,0.0196,0.031,25.0,16.3,0.0002,0.1,8.5,10.9,14.9,6.9
2024-01-06 15:00:00-08:00,16.403,65.423874,0.0,1017.8,12.015589,171.38443,490.0,11.75,15,5,1,True,0.3,0.0047,0.0197,0.0243,0.029,24.0,12.2,0.0007,2.8,7.9,11.2,12.2,11.7
2024-01-06 16:00:00-08:00,15.103001,77.270515,0.0,1017.6,11.269782,153.43501,490.0,11.75,16,5,1,True,0.3,0.0024,0.0185,0.0209,0.03,24.0,9.8,0.0005,4.0,7.4,9.2,10.7,11.7
2024-01-06 17:00:00-08:00,13.203,81.21595,0.0,1016.7,10.137692,163.49556,490.0,11.75,17,5,1,True,0.3,0.0009,0.0162,0.0171,0.028,18.0,13.4,0.0004,3.1,16.3,8.5,12.9,10.0
2024-01-06 18:00:00-08:00,11.703,89.01952,0.0,1016.6,6.9153743,141.34016,490.0,11.75,18,5,1,True,0.3,0.0003,0.0156,0.0159,0.028,23.0,10.8,0.0001,3.0,12.2,7.9,10.0,10.3
