timestamp,temperature_2m,relativehumidity_2m,precipitation,pressure_msl,windspeed_10m,winddirection_10m,boundary_layer_height,shortwave_radiation_sum,hour_of_day,day_of_week,month_of_year,is_weekend,co,no,no2,nox,o3,pm25,so2
2023-01-01 00:00:00-06:00,9.322,83.51605,0.0,1020.7,7.9932976,277.76508,25.0,17.61,0,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 01:00:00-06:00,8.572,85.76039,0.0,1020.4,9.504273,294.62354,25.0,17.61,1,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 02:00:00-06:00,8.072,87.201035,0.0,1020.6,7.9036193,300.06848,30.0,17.61,2,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 03:00:00-06:00,7.772,86.27172,0.0,1020.7,5.00128,300.25635,30.0,17.61,3,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 04:00:00-06:00,8.272,80.82539,0.0,1020.8,4.0249224,280.30478,30.0,17.61,4,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 05:00:00-06:00,7.472,83.58296,0.0,1021.0,5.5887027,284.93146,30.0,17.61,5,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 06:00:00-06:00,6.822,86.47554,0.0,1021.9,5.95906,295.01685,35.0,17.61,6,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 07:00:00-06:00,6.6219997,85.55309,0.0,1022.4,6.12,298.0724,35.0,17.61,7,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 08:00:00-06:00,8.522,76.47981,0.0,1023.2,4.1046314,307.87503,40.0,17.61,8,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 09:00:00-06:00,10.472,73.941315,0.0,1023.8,2.52,360.0,115.0,17.61,9,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 10:00:00-06:00,13.172,64.05021,0.0,1023.2,1.484318,14.036275,440.0,17.61,10,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 11:00:00-06:00,15.372,56.12834,0.0,1021.8,0.8049845,116.56499,890.0,17.61,11,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 12:00:00-06:00,17.072,49.848675,0.0,1019.9,2.0364676,135.0001,1460.0,17.61,12,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 13:00:00-06:00,18.122002,47.300743,0.0,1017.9,2.4149535,153.43501,1795.0,17.61,13,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 14:00:00-06:00,19.622002,41.47154,0.0,1015.7,6.924738,188.97255,1995.0,17.61,14,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 15:00:00-06:00,20.272001,38.74944,0.0,1014.8,10.853866,185.7105,2235.0,17.61,15,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 16:00:00-06:00,20.372002,36.430534,0.0,1014.4,14.154915,187.30566,2025.0,17.61,16,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 17:00:00-06:00,19.122002,40.33762,0.0,1015.0,15.124284,181.36389,1970.0,17.61,17,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 18:00:00-06:00,17.072,49.336735,0.0,1015.9,19.09358,182.16103,700.0,17.61,18,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 19:00:00-06:00,14.922,59.58567,0.0,1017.2,12.224107,166.37299,400.0,17.61,19,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 20:00:00-06:00,13.422,66.79529,0.0,1018.4,9.673221,135.0001,255.0,17.61,20,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 21:00:00-06:00,12.222,72.25144,0.0,1019.4,8.0899935,147.72438,140.0,17.61,21,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 22:00:00-06:00,11.072,76.89362,0.0,1019.7,6.924738,188.97255,65.0,17.61,22,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-01 23:00:00-06:00,9.972,80.780045,0.0,1019.9,7.928177,230.52757,40.0,17.61,23,6,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 00:00:00-06:00,8.622,86.95404,0.0,1019.8,7.69592,259.21576,35.0,16.78,0,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 01:00:00-06:00,7.522,91.78556,0.0,1019.5,7.342588,281.3099,35.0,16.78,1,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 02:00:00-06:00,7.022,93.67618,0.0,1019.7,8.217153,298.8107,40.0,16.78,2,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 03:00:00-06:00,6.672,93.65898,0.0,1019.5,7.8954163,294.22772,40.0,16.78,3,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 04:00:00-06:00,6.3719997,92.99638,0.0,1019.4,6.725354,285.52417,35.0,16.78,4,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 05:00:00-06:00,6.022,92.33185,0.0,1019.7,6.924738,278.97253,35.0,16.78,5,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 06:00:00-06:00,6.1219997,90.11122,0.0,1019.5,8.654986,253.0724,30.0,16.78,6,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 07:00:00-06:00,6.472,86.74304,0.0,1019.7,9.726664,231.009,35.0,16.78,7,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 08:00:00-06:00,8.472,79.460526,0.0,1020.2,8.587338,213.02386,55.0,16.78,8,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 09:00:00-06:00,12.922,64.43609,0.0,1020.8,6.849467,176.98727,115.0,16.78,9,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 10:00:00-06:00,16.022001,51.841106,0.0,1020.1,14.512064,150.2552,490.0,16.78,10,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 11:00:00-06:00,18.272001,44.96169,0.0,1018.7,15.646544,156.97447,1470.0,16.78,11,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 12:00:00-06:00,19.972,37.472992,0.0,1017.0,20.06334,170.70677,1880.0,16.78,12,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 13:00:00-06:00,20.922,33.65421,0.0,1015.2,22.3229,179.07597,2175.0,16.78,13,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 14:00:00-06:00,21.122002,32.895782,0.0,1014.0,21.599998,180.0,2315.0,16.78,14,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 15:00:00-06:00,21.022001,30.958296,0.0,1013.2,20.265795,192.308,2325.0,16.78,15,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 16:00:00-06:00,19.922,34.56274,0.0,1013.8,22.668568,190.06062,2280.0,16.78,16,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 17:00:00-06:00,18.622002,41.47264,0.0,1014.6,21.96295,179.06084,2080.0,16.78,17,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 18:00:00-06:00,17.022001,47.485233,0.0,1015.4,19.469975,160.55988,1110.0,16.78,18,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 19:00:00-06:00,14.822,55.79482,0.0,1017.0,16.055353,160.34608,370.0,16.78,19,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 20:00:00-06:00,12.822,67.126305,0.0,1018.3,9.19939,149.42085,310.0,16.78,20,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 21:00:00-06:00,12.172,68.38661,0.0,1019.0,8.699793,114.44395,205.0,16.78,21,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 22:00:00-06:00,11.322,70.123604,0.0,1019.7,6.725354,105.52418,105.0,16.78,22,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-02 23:00:00-06:00,12.822,56.254154,0.0,1020.0,3.319036,102.5288,70.0,16.78,23,0,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 00:00:00-06:00,12.072,59.092186,0.0,1019.8,1.8,180.0,55.0,18.4,0,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 01:00:00-06:00,10.122,70.86517,0.0,1019.7,4.6800003,247.3801,55.0,18.4,1,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 02:00:00-06:00,8.222,83.09495,0.0,1019.9,7.771331,283.39252,50.0,18.4,2,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 03:00:00-06:00,7.722,85.96814,0.0,1020.1,9.227524,290.55612,50.0,18.4,3,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 04:00:00-06:00,6.772,90.78844,0.0,1020.1,8.699793,294.44394,50.0,18.4,4,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 05:00:00-06:00,5.972,92.97463,0.0,1020.4,6.28713,283.24054,55.0,18.4,5,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 06:00:00-06:00,6.222,90.433685,0.0,1021.1,4.072935,224.9999,60.0,18.4,6,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 07:00:00-06:00,6.822,87.68989,0.0,1020.7,5.315336,208.30066,55.0,18.4,7,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 08:00:00-06:00,8.972,77.35633,0.0,1020.7,5.634891,243.43501,55.0,18.4,8,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 09:00:00-06:00,12.272,65.86433,0.0,1021.0,3.6,323.13,140.0,18.4,9,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 10:00:00-06:00,16.322,49.47234,0.0,1020.0,3.219938,116.56499,525.0,18.4,10,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 11:00:00-06:00,19.072,37.60644,0.0,1018.1,5.6233797,129.80553,1160.0,18.4,11,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 12:00:00-06:00,20.422,34.585514,0.0,1016.4,7.0911775,113.962494,1510.0,18.4,12,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 13:00:00-06:00,21.622002,32.923725,0.0,1014.5,8.669949,94.76356,1850.0,18.4,13,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 14:00:00-06:00,22.122002,32.609386,0.0,1012.9,5.3517847,109.653915,2125.0,18.4,14,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 15:00:00-06:00,22.222,31.851217,0.0,1012.0,2.52,90.0,2230.0,18.4,15,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 16:00:00-06:00,22.022001,30.91597,0.0,1011.9,2.6208394,285.94547,2415.0,18.4,16,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 17:00:00-06:00,21.572,30.250492,0.0,1012.3,3.6179552,185.7105,2380.0,18.4,17,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 18:00:00-06:00,19.022001,50.376724,0.0,1013.6,4.072935,224.9999,445.0,18.4,18,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 19:00:00-06:00,16.122002,61.727318,0.0,1015.2,7.289445,122.90524,225.0,18.4,19,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 20:00:00-06:00,14.572,65.68953,0.0,1017.0,6.297428,120.963684,120.0,18.4,20,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 21:00:00-06:00,13.022,71.180084,0.0,1018.1,5.8048253,172.87508,85.0,18.4,21,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 22:00:00-06:00,11.072,78.48635,0.0,1019.1,4.6938257,237.52882,50.0,18.4,22,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-03 23:00:00-06:00,9.972,80.50334,0.0,1020.4,6.489992,326.3099,30.0,18.4,23,1,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 00:00:00-06:00,10.722,70.73631,0.0,1020.8,3.7064266,299.0545,20.0,20.05,0,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 01:00:00-06:00,8.772,79.78058,0.0,1020.8,6.989936,235.49141,15.0,20.05,1,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 02:00:00-06:00,7.822,78.811905,0.0,1020.5,7.754637,248.19853,15.0,20.05,2,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 03:00:00-06:00,8.722,67.9047,0.0,1019.4,2.5455842,224.9999,25.0,20.05,3,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 04:00:00-06:00,8.972,67.24166,0.0,1019.4,1.835647,168.69011,35.0,20.05,4,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 05:00:00-06:00,7.3719997,79.02092,0.0,1020.1,10.538843,352.14676,30.0,20.05,5,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 06:00:00-06:00,6.772,84.08552,0.0,1021.1,5.4833565,336.8014,30.0,20.05,6,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 07:00:00-06:00,8.122,77.762825,0.0,1021.8,1.609969,26.564985,30.0,20.05,7,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 08:00:00-06:00,7.922,82.48245,0.0,1022.9,3.396233,57.99466,30.0,20.05,8,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 09:00:00-06:00,11.122,70.32665,0.0,1023.5,1.609969,153.43501,130.0,20.05,9,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 10:00:00-06:00,14.322,54.899235,0.0,1022.8,5.315336,208.30066,465.0,20.05,10,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 11:00:00-06:00,16.722,46.586052,0.0,1021.3,4.68,270.0,830.0,20.05,11,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 12:00:00-06:00,18.972,37.577534,0.0,1019.3,6.297428,300.96368,1180.0,20.05,12,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 13:00:00-06:00,20.672,31.409323,0.0,1017.0,7.42159,309.09384,1650.0,20.05,13,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 14:00:00-06:00,21.672,25.249826,0.0,1015.2,4.1046314,307.87503,2000.0,20.05,14,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 15:00:00-06:00,22.422,20.185831,0.0,1014.1,2.7416782,246.80138,2260.0,20.05,15,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 16:00:00-06:00,22.672,19.163414,0.0,1013.6,3.8939953,236.3099,2510.0,20.05,16,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 17:00:00-06:00,22.222,20.659111,0.0,1013.7,4.6800003,247.3801,2390.0,20.05,17,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 18:00:00-06:00,21.922,19.259087,0.0,1014.5,2.8116899,39.805527,865.0,20.05,18,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 19:00:00-06:00,18.272001,33.483273,0.0,1016.3,13.797912,352.50424,490.0,20.05,19,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 20:00:00-06:00,15.372,63.03142,0.0,1019.8,19.966211,25.640957,355.0,20.05,20,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 21:00:00-06:00,14.222,69.50645,0.0,1020.8,10.97262,311.009,245.0,20.05,21,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 22:00:00-06:00,13.172,71.6939,0.0,1021.9,14.386494,301.7014,85.0,20.05,22,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-04 23:00:00-06:00,11.372,82.07608,0.0,1022.3,7.8954163,294.22772,40.0,20.05,23,2,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 00:00:00-06:00,11.322,77.19671,0.0,1022.5,2.5455842,261.87,65.0,19.09,0,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 01:00:00-06:00,10.872,78.18839,0.0,1023.0,0.8049845,243.43501,75.0,19.09,1,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 02:00:00-06:00,10.722,78.4335,0.0,1023.3,0.8049845,206.56499,80.0,19.09,2,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 03:00:00-06:00,10.272,82.77797,0.0,1023.0,2.0991426,30.963696,95.0,19.09,3,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 04:00:00-06:00,8.272,97.65089,0.0,1023.0,4.829907,26.564985,70.0,19.09,4,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 05:00:00-06:00,8.622,100.0,0.0,1023.8,5.4119864,3.8140097,80.0,19.09,5,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 06:00:00-06:00,8.372,98.98801,0.0,1024.9,6.130579,3.3664,75.0,19.09,6,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 07:00:00-06:00,8.272,99.323784,0.0,1025.8,6.489992,19.440128,80.0,19.09,7,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 08:00:00-06:00,8.422,97.65367,0.0,1026.7,4.802999,12.99463,85.0,19.09,8,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 09:00:00-06:00,10.172,85.34458,0.0,1027.1,2.968636,345.9637,110.0,19.09,9,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 10:00:00-06:00,13.272,68.84628,0.0,1026.1,3.5455887,293.9625,325.0,19.09,10,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 11:00:00-06:00,16.122002,56.12726,0.0,1024.4,4.8965297,306.02747,680.0,19.09,11,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 12:00:00-06:00,18.322,48.17402,0.0,1022.3,4.39436,325.0079,1125.0,19.09,12,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 13:00:00-06:00,19.972,37.86609,0.0,1020.0,5.8603754,349.3804,1595.0,19.09,13,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 14:00:00-06:00,21.072,29.684782,0.0,1018.3,6.2145634,349.99207,1850.0,19.09,14,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 15:00:00-06:00,21.622002,26.441992,0.0,1016.9,6.1305785,310.2363,2000.0,19.09,15,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 16:00:00-06:00,22.072,24.28837,0.0,1015.9,7.8625183,285.94547,2120.0,19.09,16,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 17:00:00-06:00,21.972,23.48485,0.0,1015.6,11.043261,289.0257,1940.0,19.09,17,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 18:00:00-06:00,20.172,31.377512,0.0,1016.2,13.392774,306.25394,760.0,19.09,18,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 19:00:00-06:00,17.772001,40.94111,0.0,1018.0,17.873556,332.4028,530.0,19.09,19,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 20:00:00-06:00,14.522,55.910698,0.0,1021.5,23.143827,344.66666,440.0,19.09,20,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 21:00:00-06:00,13.472,61.951218,0.0,1023.2,16.299694,313.2101,400.0,19.09,21,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 22:00:00-06:00,12.072,69.07511,0.0,1024.6,16.08761,319.53784,405.0,19.09,22,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-05 23:00:00-06:00,10.922,78.19602,0.0,1025.6,14.118243,340.6409,330.0,19.09,23,3,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 00:00:00-06:00,9.972,86.78833,0.0,1026.0,10.137692,343.49554,260.0,19.42,0,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 01:00:00-06:00,9.472,91.28524,0.0,1026.1,5.3517847,340.3461,350.0,19.42,1,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 02:00:00-06:00,10.072,87.68724,0.0,1025.5,3.096837,305.53775,300.0,19.42,2,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 03:00:00-06:00,9.722,87.95408,0.0,1025.1,2.6208394,285.94547,275.0,19.42,3,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 04:00:00-06:00,9.222,91.57965,0.0,1024.7,2.0991426,59.03632,275.0,19.42,4,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 05:00:00-06:00,8.872,94.40558,0.0,1024.8,1.5273507,44.999897,225.0,19.42,5,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 06:00:00-06:00,8.322,95.02791,0.0,1025.1,2.5959969,56.309914,230.0,19.42,6,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 07:00:00-06:00,6.722,100.0,0.0,1025.6,4.829907,63.435013,220.0,19.42,7,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 08:00:00-06:00,8.172,97.64904,0.0,1026.5,3.6,53.13002,225.0,19.42,8,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 09:00:00-06:00,10.172,83.617455,0.0,1026.8,1.2979984,56.309914,265.0,19.42,9,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 10:00:00-06:00,12.772,70.40844,0.0,1026.0,0.0,270.0,465.0,19.42,10,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 11:00:00-06:00,15.272,61.31952,0.0,1024.3,1.8,216.86998,650.0,19.42,11,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 12:00:00-06:00,17.872002,48.05,0.0,1021.9,3.8939953,236.3099,1070.0,19.42,12,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 13:00:00-06:00,19.922,33.721634,0.0,1019.7,5.2416787,254.05453,1710.0,19.42,13,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 14:00:00-06:00,20.972,26.167652,0.0,1017.8,4.3349743,265.23645,2035.0,19.42,14,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 15:00:00-06:00,21.622002,22.391144,0.0,1016.3,2.8116899,219.80553,2270.0,19.42,15,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 16:00:00-06:00,21.722,21.220856,0.0,1015.6,3.6,216.86998,2505.0,19.42,16,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 17:00:00-06:00,21.422,19.856838,0.0,1015.8,2.5455842,188.13002,2510.0,19.42,17,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 18:00:00-06:00,19.222,28.846172,0.0,1017.1,11.4862,147.80429,545.0,19.42,18,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 19:00:00-06:00,16.522001,44.466187,0.0,1018.6,15.175612,112.30626,405.0,19.42,19,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 20:00:00-06:00,15.072,52.854477,0.0,1019.6,8.209263,105.25517,375.0,19.42,20,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 21:00:00-06:00,13.772,55.52399,0.0,1021.2,8.905908,14.036275,335.0,19.42,21,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 22:00:00-06:00,12.722,61.13548,0.0,1022.5,9.227524,290.55612,265.0,19.42,22,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-06 23:00:00-06:00,11.272,74.592766,0.0,1023.1,6.725354,254.47583,225.0,19.42,23,4,1,False,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 00:00:00-06:00,10.222,76.229675,0.0,1023.3,6.638072,257.4712,210.0,20.17,0,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 01:00:00-06:00,10.922,67.42106,0.0,1023.3,2.7416782,156.80138,215.0,20.17,1,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 02:00:00-06:00,8.522,78.642845,0.0,1023.6,6.5693827,189.46225,80.0,20.17,2,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 03:00:00-06:00,8.722,70.34271,0.0,1023.2,3.396233,237.99466,60.0,20.17,3,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 04:00:00-06:00,8.172,75.09445,0.0,1023.2,3.6179552,275.7105,35.0,20.17,4,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 05:00:00-06:00,8.172,76.959076,0.0,1023.2,3.671294,258.6901,35.0,20.17,5,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 06:00:00-06:00,7.922,77.731415,0.0,1023.9,2.8116899,230.19447,35.0,20.17,6,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 07:00:00-06:00,7.472,77.116325,0.0,1024.8,2.6208394,254.05453,30.0,20.17,7,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 08:00:00-06:00,7.222,85.022934,0.0,1025.7,1.9386592,338.19852,30.0,20.17,8,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
2023-01-07 09:00:00-06:00,9.472,82.9626,0.0,1026.2,1.2979984,56.309914,170.0,20.17,9,5,1,True,0.3,0.005,0.028,0.033,0.099,37.0,0.003
